QuoteNumber,QuoteConversion_Flag
116987,0.0382766061172
116989,0.00758802231085
116991,0.0188029181663
116993,0.660658382257
116994,0.0085032988454
116997,0.135879230786
116999,0.0921079937086
117001,0.0447765067691
117005,0.302401884739
117008,0.216002748576
117013,0.00276640629901
117014,0.0
117015,0.00439245456637
117024,0.0
117025,0.0058378022661
117026,0.0207766218197
117029,0.00270382395382
117032,0.00313139329806
117033,0.0598052982669
117034,0.00368387625572
117038,0.0420092834201
117041,0.064339071923
117042,0.053568065367
117044,0.0481402392655
117050,0.360219324709
117051,0.129704920268
117052,0.986243995384
117053,0.198961419211
117055,0.0668780374144
117056,0.0
117057,0.326475274187
117058,0.0889615357565
117063,0.954956064203
117065,0.0
117066,0.105360517445
117067,0.507573434486
117077,0.51195046656
117078,0.61576829795
117080,0.0723921079816
117081,0.47966940205
117083,0.0140155623566
117084,0.00371332371332
117087,0.776731662435
117089,0.452025724717
117091,0.0721235187344
117093,0.0673053310816
117094,0.00890098277482
117096,0.460952668466
117097,0.101879778545
117101,0.0399438460125
117104,0.26557593772
117107,0.839952388796
117108,0.0
117109,0.0340384866337
117111,0.296208003507
117116,0.0
117120,0.633495654519
117122,0.00737527233115
117124,0.27649659733
117126,0.232763296058
117129,0.107126833899
117130,0.166690134828
117133,0.325520750078
117136,0.00170575486667
117137,0.0303285233386
117138,0.00943746977486
117141,0.115960708711
117143,0.0124038524375
117144,0.353461205746
117151,0.404782184186
117153,0.0178619557212
117156,0.00467297195558
117157,0.0785501848859
117161,0.0181003223113
117162,0.390699401585
117164,0.000546645195921
117172,0.05752149736
117175,0.466048888151
117178,0.00133333333333
117179,0.497498880245
117185,0.0
117187,0.00271717171717
117189,0.00674747474747
117190,0.0536457906479
117191,0.0795037756321
117194,0.0
117195,0.00105084151473
117206,0.983888611389
117213,0.0
117215,0.00047619047619
117218,0.0359707507652
117219,0.722931472697
117220,0.519697831294
117225,0.0
117228,0.0
117234,0.6331392906
117235,0.00589157273215
117238,0.918677632694
117240,0.00948254906014
117243,0.0312546945096
117244,0.000537037037037
117252,0.0
117254,0.00437806637807
117256,0.0200037563896
117259,0.364130304993
117260,0.0
117261,0.0907215231443
117262,0.00519827586207
117266,0.0
117267,0.924758855913
117271,0.0366118737963
117274,0.00795334221011
117276,0.034947749328
117283,0.404976682152
117284,0.961040362782
117286,0.00977194303281
117288,0.000769230769231
117289,0.93283930322
117291,0.267579178345
117293,0.0
117294,0.0415880096459
117296,0.142942052708
117298,0.106420773161
117299,0.221699328814
117300,0.00235452091768
117304,0.00152256728778
117305,0.0
117306,0.00489196538383
117308,0.363666615118
117309,0.00964991050516
117310,0.000698005698006
117311,0.865978402704
117312,0.128550443959
117313,0.0150507978334
117314,0.0
117317,0.18690585799
117318,0.78331417675
117320,0.00431913116124
117325,0.0
117327,0.0293328781148
117329,0.0
117331,0.0626405010054
117334,0.280655385539
117337,0.618968099488
117338,0.0
117340,0.00010752688172
117342,0.997234388941
117346,0.0
117347,0.00670003835324
117349,0.0
117351,0.435868935656
117354,0.00200943978363
117357,0.0
117358,0.506626174002
117359,0.367756526946
117362,0.149703315173
117364,0.152660610695
117369,0.502693910711
117372,0.0
117373,0.0
117374,0.369850341787
117375,0.931606517707
117376,0.163431564723
117377,0.0
117379,0.0
117380,0.408704168916
117385,0.00682285258601
117387,0.00030303030303
117388,0.011130547873
117389,0.0
117390,0.0293961250398
117391,0.0316707222112
117395,0.953272649498
117399,0.989257005539
117400,0.0363002034371
117401,0.138484258977
117404,0.0
117407,0.096166683389
117415,0.82018315317
117416,0.0
117419,0.0296175738346
117420,0.0154125565594
117421,0.870179652082
117423,0.0
117424,0.0230774722725
117426,0.0349260281454
117427,0.0538751807629
117428,0.0323292873776
117429,0.993358272283
117431,0.00355555555556
117434,0.974016831579
117440,0.978206214458
117441,0.0067913343966
117443,0.0047190293742
117450,0.00133333333333
117451,0.00389957757296
117453,0.38725641114
117455,0.0760556371428
117456,0.266372827296
117458,0.0
117461,0.0
117462,0.000128205128205
117472,0.0438274585201
117473,0.182019920996
117474,0.991556254665
117477,0.0375793898164
117481,0.0112946977853
117485,0.00166666666667
117486,0.315086313491
117488,0.0437641849344
117491,0.0745775654754
117496,0.00410087719298
117501,0.0857078184582
117502,0.976325550482
117504,0.0424871141868
117508,0.934022925683
117516,0.0660859536658
117517,0.00084595959596
117528,0.00116666666667
117529,0.0368949850606
117531,0.00137254901961
117534,0.0213409476977
117541,0.229822627857
117542,0.31567494537
117544,0.0587647974676
117545,0.0350439988021
117546,0.0132351951613
117550,0.0564300415246
117551,0.0
117553,0.0
117554,0.962314825766
117555,0.0
117556,0.924549736421
117559,0.905709717922
117562,0.0
117565,0.00031746031746
117568,0.963471008925
117570,0.942237734206
117571,0.0986678271606
117578,0.365347651844
117579,0.0476205986427
117580,0.00901003573991
117581,0.0
117582,0.0
117583,0.000277777777778
117585,0.0659131796673
117590,0.107502790035
117594,0.00245833333333
117596,0.983705238477
117597,0.00929668157929
117601,0.0824213887066
117603,0.00833501683502
117606,0.0101690299302
117607,0.0
117611,0.482701930308
117612,0.0100385673434
117615,0.440796271759
117618,0.0
117619,0.04505191269
117620,0.0292063980011
117621,0.996314814815
117624,0.0520866830896
117632,0.238448767599
117636,0.99321060276
117637,0.00282051282051
117638,0.887240105131
117643,0.0412279798957
117644,0.00130325814536
117645,0.160718017355
117650,0.0275912705038
117651,0.0
117652,0.00030303030303
117655,0.0210212879247
117657,0.00390313390313
117659,0.112373624754
117663,0.103780876881
117665,0.0
117667,0.383148786019
117669,0.0759292727638
117670,0.878229708614
117673,0.0719483350209
117674,0.268267770446
117677,0.303161762612
117679,0.0051060731539
117681,0.958594028934
117682,0.00092037037037
117684,0.0
117685,0.0
117687,0.00102564102564
117690,0.447252938879
117691,0.0365915962928
117692,0.135883933675
117693,0.0167795289506
117694,0.0
117695,0.152355840791
117700,0.0
117701,0.292587692749
117703,0.00462481962482
117706,0.220876469797
117707,0.207372383132
117708,0.00294987600775
117712,0.0
117716,0.0398951184048
117717,0.0170922358612
117719,0.0805820586319
117721,0.135850429468
117726,0.216142039588
117731,0.00950708033796
117733,0.00015873015873
117735,0.0
117736,0.804663361575
117737,0.25941928551
117738,0.00141120683898
117739,0.134960648325
117741,0.938006691587
117751,0.0991462195915
117755,0.00379074100209
117756,0.000863699721227
117758,0.0167596183714
117763,0.0189054207231
117765,0.00162698412698
117769,0.0
117770,0.15965428188
117775,0.0298427338926
117776,0.0200728637161
117779,0.0468405146831
117780,0.983895229829
117782,0.10014093076
117784,0.939135992738
117785,0.0024231092437
117787,0.00428104575163
117789,0.0
117790,0.967449094878
117795,0.0083827546707
117801,0.0240697469193
117803,0.00120247568523
117808,0.0501021761236
117811,0.253790394457
117813,0.103243873106
117816,0.00582922824302
117819,0.0
117820,0.36783835629
117821,0.000833333333333
117822,0.0
117825,0.00283870450537
117826,0.189661584022
117828,0.0
117832,0.941406067403
117839,0.160109793259
117841,0.604924349413
117844,0.0
117846,0.993941853811
117847,0.0262629808757
117850,0.502256788255
117853,0.981415945353
117856,0.00488005285107
117862,0.986162333104
117863,0.184259295184
117868,0.043599497717
117872,0.00865105849316
117873,0.225949187814
117875,0.400703291966
117877,0.0446950958799
117878,0.0576414254142
117886,0.0488654286732
117888,0.427080812688
117891,0.334475674033
117892,0.0802747113595
117896,0.039258530693
117898,0.00578073360331
117899,0.0
117902,0.0
117908,0.0127158386423
117911,0.146262769006
117912,0.859034628732
117913,0.143323207253
117916,0.454725548465
117922,0.0353469239255
117923,0.028989708816
117927,0.0
117930,0.138187541878
117931,0.0707857407502
117932,0.0486488693869
117933,0.00113580246914
117938,0.0
117941,0.148555354951
117945,0.537587533353
117946,0.00155797101449
117948,0.181104298024
117954,0.255520830799
117957,0.754515968202
117958,0.423980407841
117959,0.0381615807268
117962,0.0414190887067
117963,0.126827832686
117968,0.00394115327097
117972,0.0502806933827
117975,0.00428836414792
117977,0.0347280401861
117978,0.0250104257062
117979,0.415578667645
117981,0.028989571834
117983,0.72311652075
117984,0.994860003362
117986,0.00166666666667
117993,0.262655196077
117995,0.0364819232158
117998,0.00128469825934
118000,0.15060406336
118001,0.0671536396979
118005,0.261537716308
118006,0.931195514108
118014,0.039213081244
118017,0.000833333333333
118020,0.0539719940049
118023,0.0173359622521
118027,0.00409441707718
118028,0.0210588695481
118030,0.0141480657236
118031,0.133775676447
118033,0.0
118035,0.0133690381877
118036,0.00025641025641
118041,0.457272752924
118047,0.216702934717
118049,0.0257431592031
118050,0.921116803106
118054,0.15115846768
118058,0.0800903624723
118059,0.0175311997117
118060,0.0434964730645
118062,0.0931508170259
118063,0.0513768814877
118064,0.397076232755
118070,0.000873456790123
118076,0.574462461117
118077,0.15373623727
118085,0.00477640075973
118088,0.892452512815
118089,0.0426905622502
118090,0.0138704582548
118091,0.34088349888
118092,0.0278938900806
118093,0.0133770763281
118098,0.295358854002
118100,0.198356042678
118101,0.137556362585
118104,0.0
118112,0.000520833333333
118113,0.0
118114,0.00744298245614
118115,0.0116072982028
118116,0.0117439350107
118124,0.0480019224279
118125,0.00702444737227
118126,0.073160526511
118132,0.0122192962009
118137,0.00273420109413
118138,0.0
118140,0.141382591634
118142,0.00122807017544
118144,0.442885848498
118146,0.0474844126018
118147,0.0607197212834
118151,0.000585185185185
118152,0.929611795015
118154,0.0342303526687
118155,0.0519689793444
118164,0.0184681751417
118165,0.0
118166,0.0
118168,0.0514555010538
118171,0.279084828425
118176,0.00185858585859
118178,0.0178166630365
118182,0.0
118183,0.0887609094608
118184,0.0100735449735
118185,0.023060650778
118193,0.988765936101
118197,0.00834406796907
118198,0.000185185185185
118200,0.00811253955023
118202,0.00657935564798
118206,0.218406106284
118212,0.114875827481
118213,0.872187991652
118214,0.0288769025093
118218,0.886324913638
118219,0.0116893939394
118220,0.0
118221,0.00532407407407
118224,0.0681234528734
118225,0.93399917312
118226,0.195214558785
118230,0.975837996625
118232,0.00787118437118
118234,0.062882419841
118237,0.0151022610058
118242,0.019600373016
118245,0.000588235294118
118252,0.103773570108
118255,0.109626465863
118259,0.00219135802469
118273,0.12589805463
118280,0.469515159422
118281,0.140346704873
118285,0.0113898703677
118286,0.665039679785
118289,0.00240421455939
118290,0.0416780981001
118293,0.437510746195
118294,0.0300168168183
118297,0.953636352857
118299,0.0547102086778
118301,0.000666666666667
118303,0.0137019628756
118309,0.00480201469858
118311,0.0555785507161
118315,0.0991355627051
118317,0.0
118318,0.0145513407645
118319,0.0
118324,0.608744385114
118325,0.34831058365
118326,0.219434406005
118338,0.0809749248282
118341,0.0708527853065
118350,0.161219654566
118351,0.0017816091954
118353,0.0
118355,0.988346214243
118362,0.000891690009337
118363,0.00392632059299
118364,0.00495388669302
118365,0.0362352712938
118369,0.021480741099
118371,0.0268709871555
118373,0.676393497689
118376,0.0611382042432
118378,0.170455605329
118379,0.0556414195219
118381,0.196183684443
118385,0.242622234085
118386,0.00269187602521
118388,0.0082830677651
118389,0.00399227459329
118390,0.0
118393,0.135383564932
118396,0.0760242735128
118399,0.314079647117
118400,0.00446296296296
118402,0.462377269724
118403,0.553707384587
118405,0.967586252572
118408,0.123789702941
118411,0.126466757819
118415,0.00430810904072
118416,0.000821812596006
118418,0.0
118420,0.902914061715
118426,0.0165543944783
118427,0.209024460581
118428,0.00305029461279
118429,0.0117404679078
118436,0.00573887033508
118437,0.0370465053223
118439,0.928429329707
118442,0.0213373501315
118447,0.000913043478261
118450,0.0
118451,0.0218598335456
118456,0.0
118458,0.0
118459,0.0
118461,0.0840279896016
118464,0.019070636075
118468,0.0384998756198
118470,0.511236270555
118472,0.0
118473,0.25346875302
118477,0.306810337421
118478,0.011905470649
118479,0.0249677561835
118481,0.0561471376498
118487,0.0
118488,0.000958164642375
118489,0.951094723324
118492,0.0138233784472
118494,0.0
118499,0.0
118506,0.0300542708191
118508,0.0441654474002
118510,0.964301646994
118513,0.0533053790323
118514,0.0246828593768
118516,0.0
118518,0.000740740740741
118519,0.00185185185185
118520,0.00165432098765
118521,0.0341890824033
118523,0.0115697169061
118524,0.0
118529,0.0606070044204
118530,0.00333333333333
118531,0.0296358375082
118534,0.00318012354447
118535,0.192749247576
118540,0.0
118541,0.000599647266314
118545,0.29590993962
118548,0.0983647070486
118551,0.288381267028
118553,0.0182963626156
118554,0.0801856370765
118556,0.00740174700262
118557,0.0192276930031
118558,0.00152380952381
118559,0.00106050382366
118560,0.887277725678
118564,0.0229188976973
118566,0.00270566239316
118567,0.948033040283
118570,0.0789082158664
118573,0.0146089289269
118574,0.778294270438
118577,0.178568052058
118581,0.96351037882
118582,0.0061486004736
118584,0.878526242191
118585,0.0223000431584
118586,0.153875958228
118590,0.0216280868407
118591,0.0777341851432
118593,0.274447845798
118594,0.0828131631469
118597,0.0016743996744
118598,0.0422706390529
118599,0.272009859108
118601,0.229624061489
118606,0.0634037424874
118607,0.0593015906198
118608,0.000416666666667
118610,0.124845127835
118616,0.104063614577
118617,0.242286673155
118618,0.0222633041945
118620,0.0
118622,0.011802668218
118623,0.0178922293373
118632,0.0356483424971
118637,0.0456577999061
118640,0.0148239831121
118645,0.000494505494505
118646,0.470395589701
118652,0.147517845193
118654,0.0266185807386
118657,0.000666666666667
118659,0.00192307692308
118660,0.461315015161
118661,0.000196078431373
118663,0.0135135366096
118666,0.166909296779
118669,0.00272008547009
118671,0.00237876852819
118672,0.0317252708488
118674,0.00149382716049
118678,0.0310311567407
118681,0.012313121519
118682,0.468693816052
118684,0.0
118685,0.0
118686,0.990597730824
118689,0.044262104821
118691,0.95850396011
118692,0.00171798029557
118693,0.000810185185185
118696,0.0135155641572
118698,0.88275442278
118700,0.0101784146137
118705,0.000862745098039
118706,0.0320454481046
118707,0.979606171159
118708,0.0650942115532
118715,0.615849785741
118716,0.231790229626
118717,0.00287545787546
118718,0.00689794773128
118719,0.119863895335
118720,0.457643772558
118721,0.0
118723,0.00419913802672
118724,0.986601357357
118725,0.0208919031913
118726,0.0203577427554
118727,0.067306555835
118728,0.0419800158499
118730,0.0130106832639
118731,0.88157517993
118732,0.0334123312029
118734,0.00375617283951
118735,0.169936437746
118742,0.00184210526316
118744,0.328605436773
118746,0.0374732842368
118747,0.0061544011544
118752,0.270363919368
118753,0.0859373386027
118754,0.0267873364745
118755,0.0181622309071
118757,0.195832195716
118760,0.0009375
118763,0.0617685642984
118764,0.0
118768,0.00840440238774
118769,0.984070880132
118771,0.0660480634633
118778,0.420759433652
118783,0.00446789321789
118784,0.0414599459181
118785,0.0487013430617
118787,0.117660937722
118799,0.0615242256063
118803,0.0732548067459
118804,0.054321716373
118807,0.0
118808,0.0
118809,0.00242703748875
118810,0.00301510989011
118811,0.0112946644811
118816,0.0183560080447
118817,0.00491858555388
118823,0.0127686252154
118825,0.414184542756
118826,0.0475905124711
118832,0.0783456264473
118835,0.00125
118837,0.0143842421596
118839,0.644869835698
118840,0.242119250697
118842,0.00837084860648
118844,0.386143680232
118845,0.0
118848,0.272230047994
118849,0.0
118851,0.00372294372294
118852,0.0
118853,0.372427962414
118857,0.10853200667
118860,0.00533231768232
118864,0.0
118865,0.00190476190476
118872,0.0139138706856
118873,0.0444495147333
118875,0.0
118876,0.0871006199709
118877,0.992794546168
118878,0.942685244271
118880,0.0
118884,0.0025730994152
118886,0.925984552148
118887,0.0368670081043
118889,0.0
118899,0.000574712643678
118902,0.013820961718
118903,0.186015722389
118904,0.00100877192982
118906,0.0101816429758
118914,0.970232407619
118917,0.154276360109
118921,0.0289616506547
118925,0.0478776582018
118927,0.00579324379324
118928,0.0409696757373
118929,0.317769157581
118934,0.0
118935,0.106611767006
118936,0.130337140337
118937,0.00346131614589
118947,0.00235632183908
118948,0.00099537037037
118950,0.639033011136
118951,0.00738156565657
118955,0.930756673675
118960,0.00374861249861
118961,0.0
118962,0.000623188405797
118963,0.00275085470085
118968,0.00475658369408
118969,0.0379914049662
118971,0.349515817426
118972,0.13441198783
118974,0.01375586745
118975,0.0
118978,0.417996975418
118979,0.132066443724
118983,0.302959264135
118984,0.972721345816
118986,0.223645169387
118988,0.0
118990,0.0455371801717
118992,0.921816425715
118994,0.237441894984
118995,0.0565975803744
118996,0.240622536846
118997,0.00377777777778
119001,0.99615326596
119002,0.000925925925926
119003,0.0258232599247
119005,0.804317231764
119006,0.0
119007,0.0155816108863
119008,0.0
119010,0.0
119012,0.0867198865837
119013,0.00763955565557
119020,0.981765873016
119021,0.991394361973
119026,0.0228613694206
119028,0.0615132555757
119029,0.0145819551161
119030,0.0884966691163
119039,0.981301691649
119041,0.994934441679
119042,0.00773737373737
119048,0.0197380848604
119053,0.113265082973
119057,0.0
119058,0.0
119061,0.571021363355
119063,0.986652320158
119065,0.000440115440115
119067,0.0491826525725
119068,0.0171094541853
119069,0.368885229175
119070,0.0124149640789
119076,0.555515461196
119080,0.035799863823
119084,0.0332877899647
119086,0.00501260334745
119087,0.991497354497
119088,0.0105709595017
119089,0.000119047619048
119094,0.172167146109
119098,0.268261078712
119100,0.00290786508178
119101,0.00860419395084
119102,0.962688026414
119103,0.989385602903
119108,0.167984225326
119110,0.0295883355434
119111,0.0452592515997
119114,0.481069694297
119115,0.0231677227613
119116,0.0804455546147
119118,0.0
119122,0.033256028774
119123,0.0
119124,0.0666516759157
119126,0.957698095182
119127,0.101610795504
119130,0.0928362135332
119132,0.0289153542364
119133,0.273295999377
119138,0.0
119140,0.0326652263985
119141,0.929734646046
119144,0.990910907611
119146,0.0660515324081
119154,0.00610509001197
119157,0.0197348327899
119162,0.0776731234369
119165,0.24057124738
119168,0.0203453468704
119169,0.0252971841054
119173,0.0994871371587
119177,0.59235130541
119178,0.952832271771
119180,0.43161183668
119181,0.00984245575625
119182,0.283651273003
119183,0.0483255211444
119184,0.0930912560373
119187,0.973969511545
119188,0.460235589427
119189,0.0166401876274
119193,0.00388347208347
119197,0.932667104359
119200,0.000504850361197
119202,0.0208184251099
119203,0.000503703703704
119206,0.000779220779221
119209,0.890120158838
119210,0.000753205128205
119211,0.00344091710758
119213,0.017703384263
119215,0.0
119216,0.00261358684888
119217,0.00312335651466
119219,0.961138212535
119221,0.000673076923077
119222,0.00211355311355
119223,0.001907000407
119224,0.0
119226,0.0
119227,0.0931180548098
119229,0.00582269042883
119231,0.814888540927
119237,0.0
119238,0.000289855072464
119239,0.0778419516376
119242,0.0197806561568
119246,0.0325312918965
119247,0.00319586056645
119248,0.0676098057506
119249,0.0
119255,0.635944621528
119257,0.0071558616249
119258,0.0812524424432
119260,0.00487751429857
119261,0.257622581524
119264,0.102171265507
119269,0.799860451471
119272,0.079480038201
119273,0.0037557997558
119274,0.0
119275,0.085627043671
119278,0.0245662484322
119281,0.341283288476
119283,0.0123409502262
119284,0.00959564056794
119285,0.548279658372
119286,0.010603350423
119289,0.0511458585897
119290,0.000128205128205
119291,0.186434869981
119293,0.926712463555
119294,0.0398804448498
119296,0.12323789999
119300,0.0842736715714
119304,0.0474077400203
119310,0.894402064919
119312,0.043993904639
119313,0.00025641025641
119316,0.11396991125
119318,0.0136151943869
119319,0.0575113200392
119320,0.0115435715176
119324,0.0302749605606
119327,0.0
119329,0.0422201383719
119333,0.0112311805498
119334,0.0048123148781
119336,0.000701754385965
119338,0.0379551174643
119339,0.0
119344,0.00322420634921
119345,0.00182667316439
119346,0.0547144547183
119350,0.151877930794
119352,0.0523967715546
119358,0.0
119359,0.0
119364,0.0398495297674
119365,0.883690843449
119368,0.0185244163575
119371,0.017532162986
119372,0.0508991015246
119380,0.286515826828
119382,0.0
119387,0.00706433381433
119397,0.411312303009
119404,0.0
119405,0.069740762481
119412,0.0
119415,0.39507867484
119418,0.0
119419,0.0
119421,0.467299549901
119425,0.925970848863
119435,0.0
119436,0.00520890188434
119438,0.12831941769
119446,0.174654058954
119453,0.0592783769295
119457,0.10156763471
119458,0.0253433313839
119459,0.018166537791
119460,0.03581345118
119463,0.00920992841581
119468,0.00703063994829
119471,0.00333333333333
119474,0.596743446329
119477,0.00470118462549
119480,0.0
119486,0.0591469565512
119487,0.0
119488,0.67591183559
119489,0.494957049498
119493,0.0979679690584
119496,0.00501141288259
119501,0.0962670074907
119506,0.0119732272276
119514,0.0118968612227
119515,0.825120741745
119517,0.38693559049
119521,0.367441037829
119524,0.40006025792
119528,0.0274116555928
119530,0.00108958001063
119533,0.00378412698413
119534,0.0129440540941
119536,0.0060572166052
119541,0.961134608237
119542,0.00183226495726
119545,0.0
119548,0.0305546362025
119549,0.580432433935
119553,0.0242090697323
119555,0.00930648853063
119557,0.327288981628
119560,0.0216808962642
119564,0.612034397637
119565,0.00179532163743
119566,0.932967102859
119574,0.125847715992
119578,0.95968993138
119581,0.00042270531401
119584,0.004692431562
119587,0.0303164691187
119590,0.0
119595,0.701340436573
119597,0.00489766081871
119599,0.145588934775
119600,0.00141476880607
119603,0.171587270459
119607,0.465437993035
119610,0.00166666666667
119611,0.0
119613,0.012957341636
119615,0.0255800572517
119616,0.0121370322717
119617,0.0459478303873
119621,0.00363337058649
119623,0.00525034689241
119624,0.0152030049027
119626,0.479035877805
119627,0.264568708114
119628,0.863926009906
119630,0.0025571021571
119632,0.0
119640,0.305011061059
119641,0.0
119645,0.0
119652,0.093139261472
119656,0.0581924029834
119658,0.769829058696
119659,0.662631389667
119665,0.00763344970442
119666,0.317775398788
119667,0.00151845130067
119670,0.0
119675,0.0
119677,0.110550621087
119678,0.00105024509804
119682,0.0
119683,0.00209722222222
119691,0.0132682010064
119693,0.418475268662
119697,0.105432396891
119701,0.547193111366
119704,0.0590831099005
119708,0.0
119710,0.631619483498
119711,0.00521212121212
119713,0.0519383918207
119714,0.113118168071
119717,0.109084673901
119718,0.515556722952
119722,0.0379271463911
119726,0.0305135058157
119727,0.794795736427
119731,0.0721842405132
119735,0.00374482389828
119740,0.257648673105
119741,0.215799677252
119743,0.962876923688
119749,0.995130050505
119751,0.924857265612
119752,0.00134259259259
119753,0.134442758127
119754,0.0461816723707
119755,0.00195375996212
119758,0.0641944646415
119766,0.0699381837717
119767,0.0293400528707
119775,0.00030303030303
119777,0.951199084531
119778,0.315835625794
119780,0.00408465608466
119782,0.001875
119784,0.986554597503
119786,0.121987215151
119788,0.0137381623585
119793,0.000304232804233
119794,0.00282094124199
119797,0.1636802538
119798,0.00281092174797
119799,0.457394113526
119803,0.155965877067
119804,0.242119747442
119805,0.504339316148
119806,0.141330958772
119807,0.0154606836195
119808,0.347163492095
119809,0.111322521027
119815,0.0826517006414
119818,0.0
119820,0.0
119824,0.955625926055
119827,0.224510487288
119829,0.423026881742
119830,0.158082042767
119831,0.0
119832,0.134738385497
119834,0.0461858124977
119837,0.49098411481
119840,0.237950252284
119841,0.586534450139
119842,0.124582817572
119844,0.954962379252
119845,0.00150793650794
119846,0.000384615384615
119855,0.126860015415
119856,0.0177542505307
119857,0.108256725322
119863,0.747417470684
119867,0.986547835387
119869,0.0159629886256
119870,0.0668791743893
119871,0.413774028546
119873,0.00318472021805
119877,0.0849905853346
119878,0.00377543859649
119880,0.124384194325
119882,0.0
119885,0.004
119890,0.912705285564
119894,0.961879960372
119896,0.00354848990878
119897,0.169695609761
119898,0.061217147418
119902,0.00142717497556
119903,0.125044078925
119905,0.128142315065
119906,0.0320247272677
119910,0.990148660549
119911,0.217096982677
119914,0.0
119915,0.0324665749014
119917,0.00383262616106
119923,0.0219777192717
119927,0.00327777777778
119931,0.0168346408912
119932,0.0126495971349
119933,0.0362736630209
119934,0.00275915750916
119936,0.888512232715
119938,0.058796183604
119948,0.0
119949,0.0218532367084
119953,0.67675849015
119955,0.260479074882
119957,0.0728696393038
119959,0.0
119960,0.272497522818
119962,0.978821437821
119963,0.97249593272
119966,0.0105637226761
119968,0.041432175128
119971,0.000114942528736
119974,0.0625097430819
119977,0.00855801605802
119979,0.0
119980,0.013780575264
119983,0.0011241065627
119985,0.0256825018697
119986,0.0646310089295
119990,0.0249671105065
119993,0.0191663264778
119995,0.0136536451122
119998,0.0
120001,0.000166666666667
120002,0.391648327157
120003,0.180181845125
120007,0.00354166666667
120008,0.0
120009,0.00807145184565
120013,0.0
120014,0.711495989006
120016,0.000381944444444
120018,0.0
120019,0.00308948502478
120020,0.574916743273
120022,0.157267513347
120023,0.452574953921
120030,0.056935523597
120031,0.144631726466
120034,0.0297366901642
120036,0.0368165174599
120037,0.116022248129
120038,0.978816911837
120041,0.0674069062688
120042,0.601439426763
120046,0.212556073872
120049,0.0
120050,0.00471248579007
120051,0.330569738339
120052,0.130768387202
120054,0.238701797086
120055,0.0179951938929
120058,0.0848984391682
120059,0.486238694752
120061,0.000833333333333
120064,0.0
120068,0.0274609717882
120073,0.175756904785
120074,0.039152346279
120083,0.00770212585575
120085,0.0914897165176
120092,0.0
120095,0.0389792096914
120101,0.000666666666667
120102,0.571187871375
120104,0.00181170681171
120109,0.0
120111,0.0973272200454
120113,0.027684980653
120115,0.0
120116,0.00607972151952
120118,0.0
120120,0.956910536947
120124,0.00639766573296
120125,0.0
120127,0.172496223587
120128,0.984938086913
120129,0.00843116180005
120131,0.0
120134,0.0379093346692
120137,0.0
120138,0.083404488676
120140,0.00121212121212
120145,0.0
120150,0.00113190730838
120152,0.00448398268398
120153,0.00137890189521
120155,0.00894873209961
120156,0.0
120157,0.0638886917242
120158,0.947635577881
120164,0.0285330562727
120165,0.0525115442151
120169,0.959351323194
120172,0.0408683454842
120177,0.000809523809524
120178,0.00273015873016
120179,0.00321381766382
120187,0.568203005951
120188,0.0898765615806
120189,0.3902584885
120192,0.45826068965
120193,0.0
120195,0.0119899077163
120197,0.00117948717949
120198,0.000868055555556
120199,0.0
120201,0.0516909715485
120206,0.0364550692157
120210,0.36612154098
120211,0.203649389629
120214,0.0
120215,0.00204365079365
120216,0.113438460322
120219,0.603132742909
120222,0.484513476285
120226,0.000694652673663
120227,0.0377218506616
120228,0.00620054945055
120230,0.0664914675393
120233,0.00993758244707
120239,0.744446805718
120243,0.00468253968254
120244,0.0298737154019
120246,0.0502504562526
120247,0.0
120248,0.0
120253,0.00185185185185
120254,0.0123509605863
120256,0.207448185305
120261,0.0
120263,0.0313553861205
120265,0.0602345215636
120266,0.0107667205156
120268,0.00351131221719
120269,0.0410263564118
120272,0.812004202103
120273,0.0153651736789
120274,0.0607353522926
120275,0.184025919945
120276,0.00636842105263
120277,0.0901543302891
120285,0.000384615384615
120288,0.183115825964
120291,0.000833333333333
120294,0.0460668432667
120297,0.0266531683244
120299,0.0711308808237
120302,0.852542584488
120303,0.813416730968
120306,0.858685130762
120308,0.00104166666667
120311,0.00047619047619
120314,0.0384799470702
120317,0.00588081754942
120321,0.0134001786294
120322,0.0559967999518
120323,0.921360169817
120325,0.0118082611833
120326,0.0
120332,0.615447106065
120333,0.958275716529
120337,0.0
120338,0.0
120339,0.388000285986
120343,0.00142857142857
120345,0.417216645115
120346,0.0272293733739
120347,0.00458022448263
120348,0.0468057629083
120349,0.342762389166
120351,0.000498575498575
120354,0.1134737309
120361,0.00662925530264
120363,0.984485279839
120364,0.0
120365,0.0155432232098
120367,0.0197418233011
120368,0.0663789182831
120373,0.0
120375,0.262621227699
120377,0.0251384590569
120380,0.0
120381,0.0632127526622
120382,0.00260561660562
120383,0.488076564116
120384,0.750441335454
120385,0.0292891260734
120386,0.0423580681409
120389,0.00601555812011
120391,0.111129771317
120392,0.110610062778
120395,0.0601003239886
120396,0.00196392659628
120401,0.68861784182
120403,0.0459300896926
120404,0.0770130565152
120405,0.0196005302242
120410,0.27461521571
120421,0.16793195731
120422,0.0755709532743
120424,0.0274404510376
120428,0.201591299343
120431,0.00394162826421
120432,0.0712793582522
120433,0.538140923614
120435,0.0445585010324
120436,0.126419787093
120438,0.404685321368
120442,0.0
120446,0.000222222222222
120447,0.966494124004
120448,0.132781441916
